Time	Watts	Volts	Amps	WattHrs	Cost	Avg Kwh	Mo Cost	Max Wts	Max Vlt	Max Amp	Min Wts	Min Vlt	Min Amp	Pwr Fct	Dty Cyc	Pwr Cyc

0.01678241	9.80	119.200	0.085	3.70	0.038	6.73	67.328	9.80	119.30	0.086	9.80	119.000	0.085	94.0	99.0	0.0	60.0	10.400
0.01689815	9.80	119.200	0.085	3.80	0.038	6.72	67.172	9.80	119.30	0.086	9.80	119.000	0.085	94.0	99.0	0.0	59.9	10.400
0.01701389	9.90	119.200	0.085	3.80	0.038	6.72	67.178	9.90	119.30	0.086	9.80	119.000	0.085	98.0	99.0	0.0	59.9	10.100
0.01712963	9.80	119.300	0.086	3.80	0.038	6.72	67.174	9.90	119.30	0.086	9.80	119.100	0.084	94.0	99.0	0.0	60.0	10.400
0.01724537	9.80	119.300	0.085	3.80	0.039	6.72	67.173	9.90	119.40	0.086	9.80	119.100	0.085	97.0	99.0	0.0	60.0	10.100
0.01736111	9.80	119.200	0.085	3.90	0.039	6.72	67.174	9.90	119.40	0.086	9.80	119.000	0.084	94.0	99.0	0.0	60.1	10.400
0.01747685	9.90	119.200	0.085	3.90	0.039	6.72	67.174	9.90	119.30	0.086	9.80	118.900	0.084	95.0	99.0	0.0	60.1	10.400
0.01759259	9.80	119.100	0.085	3.90	0.039	6.72	67.175	9.90	119.30	0.086	9.80	118.600	0.084	97.0	99.0	0.0	60.1	10.100
0.01770833	9.80	119.200	0.085	3.90	0.040	6.72	67.174	9.80	119.20	0.086	9.80	118.900	0.084	97.0	99.0	0.0	60.1	10.100
0.01782407	9.80	119.100	0.085	4.00	0.040	6.72	67.174	9.80	119.20	0.086	9.80	119.000	0.084	94.0	99.0	0.0	60.1	10.400
0.01793981	9.80	119.200	0.086	4.00	0.040	6.72	67.174	9.90	119.30	0.086	9.80	119.000	0.084	97.0	99.0	0.0	60.1	10.100
0.01805556	9.80	119.300	0.085	4.00	0.040	6.72	67.174	9.90	119.30	0.086	9.80	119.100	0.085	97.0	99.0	0.0	60.1	10.100
0.01817130	9.80	119.200	0.086	4.10	0.041	6.72	67.175	9.90	119.30	0.086	9.80	119.100	0.084	94.0	99.0	0.0	60.1	10.400
0.01828704	9.90	119.200	0.085	4.10	0.041	6.73	67.328	9.90	119.30	0.086	9.80	119.100	0.085	95.0	99.0	0.0	60.1	10.400
0.01840278	9.80	119.300	0.085	4.10	0.041	6.72	67.175	9.90	119.30	0.086	9.80	119.000	0.085	97.0	99.0	0.0	60.1	10.100
0.01851852	9.80	119.100	0.085	4.10	0.041	6.72	67.175	9.90	119.40	0.086	9.80	119.100	0.085	94.0	99.0	0.0	60.1	10.400
0.01863426	9.80	119.300	0.085	4.20	0.042	6.73	67.331	9.90	119.40	0.086	9.80	118.600	0.084	94.0	99.0	0.0	60.1	10.400
0.01875000	9.80	119.300	0.085	4.20	0.042	6.72	67.177	9.90	119.40	0.086	9.80	119.200	0.084	94.0	99.0	0.0	60.1	10.400
0.01886574	9.80	119.300	0.085	4.20	0.042	6.72	67.181	9.90	119.40	0.086	9.80	119.100	0.085	94.0	99.0	0.0	60.1	10.400
0.01898148	9.80	119.400	0.085	4.30	0.043	6.72	67.182	9.90	119.40	0.086	9.80	119.200	0.085	97.0	99.0	0.0	60.1	10.100
0.01909722	9.80	119.100	0.086	4.30	0.043	6.72	67.177	9.90	119.40	0.086	9.80	118.800	0.084	94.0	99.0	0.0	60.1	10.400
0.01921296	9.80	119.000	0.085	4.30	0.043	6.72	67.181	9.80	119.20	0.086	9.80	119.000	0.084	94.0	99.0	0.0	60.0	10.400
0.01932870	9.80	119.000	0.086	4.30	0.043	6.72	67.176	9.80	119.20	0.086	9.80	118.900	0.084	97.0	99.0	0.0	60.0	10.100
0.01944444	9.80	119.100	0.086	4.40	0.044	6.72	67.176	9.80	119.20	0.087	9.80	118.900	0.085	94.0	99.0	0.0	60.1	10.400
0.01956019	9.80	119.100	0.085	4.40	0.044	6.72	67.175	9.80	119.30	0.087	9.80	118.600	0.084	97.0	99.0	0.0	60.1	10.100
0.01967593	9.80	119.200	0.086	4.40	0.044	6.72	67.175	9.80	119.30	0.087	9.80	119.000	0.085	94.0	99.0	0.0	60.1	10.400
0.01979167	9.80	119.100	0.085	4.40	0.044	6.72	67.175	9.80	119.30	0.086	9.80	119.000	0.085	94.0	98.0	0.0	60.1	10.400
0.01990741	9.80	119.100	0.086	4.50	0.045	6.72	67.175	9.90	119.30	0.087	9.80	119.000	0.085	94.0	98.0	0.0	60.1	10.400
0.02002315	9.80	119.100	0.085	4.50	0.045	6.72	67.179	9.90	119.30	0.087	9.80	119.000	0.085	94.0	98.0	0.0	60.0	10.400
